"id","date","buyer_id","buyer_name","fisher_id","total_price"
"992140f2-393f-4eb5-8b39-291454519242","2021-07-06T13:30:38",431,"siisa","ffabd06b6bdf",8e+05
"1aeea024-b82f-4e31-b97c-e50d79a16935","2021-07-06T13:30:06",431,"siisa","ffabd06b6bdf",375000
"aa01890e-3ded-4fa4-af0b-0747bee7d2af","2021-07-06T13:29:26",431,"siisa","c3013cac006b",6e+06
"8b631524-bf07-413b-9b3c-1c7a65140222","2021-07-06T13:28:28",431,"siisa","6f87a1183920",4e+06
"7d501a5e-814a-4e03-b541-b65276775688","2021-07-06T13:28:12",431,"siisa","300b96b58b30",5e+06
"4e44a0e3-0879-4363-a87d-1687136abf6a","2021-07-06T13:27:49",431,"siisa","e5a592c16e71",2250000
"ed8c252e-0a72-44bd-bb2c-5c04e337761b","2021-07-06T13:27:24",431,"siisa","300b96b58b30",5e+06
"4daa413c-32a3-46ce-8df1-6ab4a4d10d96","2021-07-05T12:55:58",431,"siisa","ffabd06b6bdf",640000
"b176f8ec-97a0-420d-a79f-dae294ce69a2","2021-07-05T11:50:05",431,"siisa","9b1c30d369a1",9e+05
"0ffb51b8-12f7-4abf-92b6-7bf1e2353e04","2021-07-05T11:49:42",431,"siisa","c3013cac006b",3e+06
"ed2a104b-02dd-4346-956f-adc8f40d6f68","2021-07-05T11:49:18",431,"siisa","300b96b58b30",3e+06
"45dbba8f-5460-4ff7-89dd-e8069e9e6670","2021-07-05T11:48:50",431,"siisa","eee9f31e4b89",3e+06
"a41e33f1-ed73-43b2-b701-995c0da91fff","2021-07-04T19:00:42",431,"siisa","ffabd06b6bdf",144000
"968fc24a-5a64-415a-be64-6fd7d02f0a82","2021-07-04T19:00:10",431,"siisa","300b96b58b30",1300000
"dbe9fec3-700f-4331-ab47-968204d4e66b","2021-07-04T18:59:56",431,"siisa","6f87a1183920",560000
"e4242823-88ce-4036-8a0b-d57e040c0f17","2021-07-03T09:15:26",431,"siisa","f7d9f4584cca",132000
"856dd7d3-5f92-4eb8-abc8-b6d2ce188010","2021-07-03T09:13:56",431,"siisa","ffabd06b6bdf",568000
"2a51568c-e829-4c11-aad1-8e79e0bc4b19","2021-07-02T15:29:30",431,"siisa","c3013cac006b",525000
"3f96874e-d999-4a15-a2e1-b8ac45497cfb","2021-07-02T15:29:04",431,"siisa","8604af4a42f3",75000
"39eaedb5-96e0-42dd-a2d2-6537ac84c43d","2021-07-02T15:28:23",431,"siisa","8604af4a42f3",1400000
"590fd7d3-9753-4a48-aef1-41f5e00b1d69","2021-07-02T15:27:55",431,"siisa","9b1c30d369a1",1600000
"157101fa-5732-4c23-b92b-021882ab9fde","2021-07-02T15:27:36",431,"siisa","300b96b58b30",1200000
"a5b7aa29-88fb-4dd2-9d25-f497adbd3d09","2021-07-02T15:27:14",431,"siisa","300b96b58b30",8e+05
"ad3fe8a3-8bd8-4437-b73d-7a633f2b7960","2021-07-02T15:26:57",431,"siisa","6f87a1183920",2e+06
"bafb52f1-9fc2-4c74-9e63-dc96840694ae","2021-07-01T21:24:03",431,"siisa","e5a592c16e71",250000
"12e09f06-9d46-4453-a41b-21c1c811cbba","2021-07-01T21:23:12",431,"siisa","f7d9f4584cca",240000
"da29db36-4512-43fe-9973-7f37bec75f95","2021-07-01T21:22:46",431,"siisa","300b96b58b30",1200000
"1f09465a-dd69-4690-8560-f31da649197b","2021-06-26T13:08:56",431,"siisa","ffabd06b6bdf",1e+06
"1a205f90-7647-41fe-8e1a-2fa89af04b8c","2021-06-26T13:06:21",431,"siisa","ffabd06b6bdf",212000
"918adf01-896c-466b-9442-0d5a3887515f","2021-06-25T16:04:36",431,"siisa","ffabd06b6bdf",8e+05
"48200258-f008-4b87-ac25-90bf59874f89","2021-06-25T16:04:06",431,"siisa","f7d9f4584cca",150000
"d6f79fad-64ea-41e4-86c7-91aa5ff0819e","2021-06-25T16:03:49",431,"siisa","300b96b58b30",1200000
"2289c89c-d830-4c8f-9d3f-28388761de04","2021-06-25T16:03:36",431,"siisa","e5a592c16e71",1e+06
"76b0b515-edd7-46b2-9ba4-f9292269fde4","2021-06-24T09:07:42",431,"siisa","e5a592c16e71",1600000
"631982d1-fe0a-491c-8891-24f145dee177","2021-06-24T09:06:39",431,"siisa","6f87a1183920",2400000
"f662240b-f312-43ce-917d-d051159d2b18","2021-12-29T15:03:16",431,"siisa","af2e0d982351",372000
"1d718d34-55d7-4e6d-80e8-242920f8c4b0","2021-06-20T14:28:50",431,"siisa","ffabd06b6bdf",1048000
"944585e4-746e-4cf3-a2c7-c1503f4f4c3b","2021-06-19T12:51:28",431,"siisa","6f87a1183920",840000
"b24b43ae-36cf-4be2-b90a-3601789ec672","2021-06-17T14:37:06",431,"siisa","9b1c30d369a1",1628000
"7fcddb45-9d5d-4efd-aae6-69c99d8b59c9","2021-06-17T11:16:38",431,"siisa","ffabd06b6bdf",1640000
"27d31df7-b10d-4553-8d0d-64445db93518","2021-06-17T11:14:25",431,"siisa","e5a592c16e71",5e+05
"2ba27d9a-4948-4267-af32-a06252482aad","2021-06-15T12:02:27",431,"siisa","ffabd06b6bdf",110000
"98db8d62-6a0d-453f-a4ed-d7b8a9af4c0c","2021-06-15T11:45:52",431,"siisa","9b1c30d369a1",720000
"2a68ed7b-ebe3-41f9-8280-a043a44a201a","2021-06-15T08:22:49",431,"siisa","300b96b58b30",228000
"d2dbe62c-4c81-433b-889e-c75d62d74a13","2021-06-14T21:21:15",431,"siisa","300b96b58b30",1e+06
"f9273526-8a33-443b-be83-fb324fee0bb9","2021-06-14T21:13:32",431,"siisa","f7d9f4584cca",140000
"119a78bf-ba77-4d67-9de7-cde7377b4152","2021-06-14T21:13:01",431,"siisa","79c48121f227",450000
"6dea25de-5f3d-4a51-8ba8-25f1a405f59c","2021-06-14T21:12:14",431,"siisa","6f87a1183920",1030000
"0b11dc00-4470-4850-ab00-cad497d0603e","2021-06-14T21:11:07",431,"siisa","e5a592c16e71",9e+05
"ee320bb0-cef6-43a2-8bdb-9d7010d0f516","2021-06-14T14:18:16",431,"siisa","9b1c30d369a1",760000
"235fec6d-99f9-4f08-95bc-88f4667e3183","2021-06-14T14:16:45",431,"siisa","c3013cac006b",1700000
"09043726-d4c4-4bc5-b7c4-bdab7cca7580","2021-06-14T14:16:20",431,"siisa","300b96b58b30",2400000
"ea01238a-34ce-4762-a099-0351248719cf","2021-06-14T14:15:47",431,"siisa","5e344c1e40d1",2800000
"6ccee4b1-17b2-4a45-b6e3-5284e9e3a988","2021-06-14T14:15:27",431,"siisa","ffabd06b6bdf",2400000
"09cbbc17-7b28-4c0c-b16a-f3c756be85b8","2021-06-14T14:15:05",431,"siisa","e5a592c16e71",1e+06
"3cc21900-8f41-4975-a544-796a7260e034","2021-06-12T10:04:01",431,"siisa","6f87a1183920",4e+05
"97ad55d5-86f0-448f-a867-60957485f4e6","2021-12-27T14:57:59",431,"siisa","300b96b58b30",1656000
"c76c56a4-aac2-4051-8436-88ebf9be9ad0","2021-12-27T14:51:37",431,"siisa","eee9f31e4b89",4428000
"4c347fdd-397d-49da-a2e7-5bad6d5280de","2021-06-11T08:10:09",431,"siisa","f7d9f4584cca",128000
"876aaf45-0f66-49f2-a99f-6844d4f53b8f","2021-06-10T18:20:07",431,"siisa","ffabd06b6bdf",150000
"5d07b60d-fc5c-48be-9a4e-0f7a5d1173d3","2021-06-10T18:19:56",431,"siisa","ffabd06b6bdf",30000
